autoregwithoutseq_proteinmpnn,autoregwithoutseq_solublempnn,autoregwithseq_proteinmpnn,autoregwithseq_solublempnn,singleaascorewithoutseq_proteinmpnn,singleaascorewithoutseq_solublempnn,singleaascorewithseq_proteinmpnn,singleaascorewithseq_solublempnn,global_id
0.06352464,0.095622346,0.28886038,0.2768033,0.32393652,0.30272764,0.24111676,0.24117708,9249
0.080867924,0.100305095,0.3230373,0.3396469,0.39977103,0.4154181,0.2522494,0.26677758,9250
0.06777016,0.098886564,0.35629278,0.33117783,0.4551522,0.40484586,0.25205094,0.2588375,9251
0.06792531,0.092141755,0.353171,0.3602455,0.47206625,0.47644335,0.23836133,0.24511483,9252
0.08924748,0.10546181,0.34551606,0.3307304,0.43416435,0.4214836,0.24560893,0.250109,9253
0.064797916,0.0950384,0.31791347,0.30456275,0.42555228,0.38982344,0.22582066,0.23158984,9254
0.07108006,0.101109184,0.28852227,0.2718384,0.36329862,0.33905447,0.22555459,0.21847954,9255
0.07522152,0.086011074,0.2775977,0.26765877,0.36806515,0.3404341,0.19315422,0.1979256,9256
0.07453208,0.08113779,0.3135417,0.30015093,0.39600623,0.3911077,0.22394177,0.20476846,9257
0.07106574,0.12276983,0.3632307,0.36354584,0.45410365,0.4434958,0.27182537,0.2895592,9258
0.085946634,0.10660863,0.37959546,0.38144723,0.46644646,0.47312436,0.30100584,0.3033118,9259
0.05610435,0.07884207,0.31530705,0.28817168,0.38454092,0.34330648,0.23352161,0.22845614,9260
0.054911066,0.066110596,0.22132123,0.22730939,0.2818672,0.28995377,0.16796252,0.166055,9261
0.05289931,0.074604705,0.24385545,0.24254282,0.31830266,0.31006262,0.17173007,0.17436159,9262
0.07286613,0.08919282,0.23821402,0.21415599,0.26705498,0.23893349,0.19404644,0.18007019,9263
0.07469826,0.09071179,0.30299369,0.29711533,0.36925656,0.37085566,0.23369165,0.2351568,9264
0.08809268,0.09409258,0.31924552,0.2860015,0.38388643,0.35427636,0.22547722,0.21624036,9265
0.07857883,0.09655478,0.34551352,0.32569546,0.43701726,0.4198168,0.24982722,0.23670416,9266
0.08020316,0.089526094,0.289951,0.27838248,0.35055354,0.32304394,0.22396693,0.24309656,9267
0.10945195,0.13865961,0.43031263,0.42045775,0.5137167,0.5128139,0.3506279,0.33433428,9268
0.080150634,0.11635049,0.45612788,0.4129494,0.56116945,0.4965078,0.32642668,0.32212496,9269
0.084030375,0.10235019,0.22653392,0.22313066,0.2447832,0.23828574,0.197582,0.2017115,9270
0.054863047,0.07769765,0.29278588,0.28558528,0.3908569,0.36872727,0.19576365,0.19652548,9271
0.06410485,0.10009129,0.32656318,0.33734447,0.41315088,0.42926082,0.23731443,0.2542583,9272
0.07021116,0.084156886,0.3607757,0.32995003,0.4712804,0.43384656,0.2575435,0.23191325,9273
0.07155091,0.09269273,0.32387525,0.3071034,0.4097708,0.39480805,0.24392954,0.23343286,9274
0.088239595,0.09161394,0.36095297,0.35381073,0.44565263,0.43174377,0.26583624,0.28037247,9275
0.06392421,0.084994316,0.30546203,0.28985667,0.39099747,0.37312832,0.2062041,0.19481571,9276
0.08137796,0.095762536,0.341367,0.31002927,0.41377288,0.37591586,0.26742703,0.2525792,9277
0.08597781,0.11521937,0.43251657,0.37707734,0.52198535,0.43538207,0.32239768,0.31195927,9278
0.08374161,0.077919014,0.31184,0.29642767,0.40830985,0.3914886,0.2141289,0.21787512,9279
0.052807845,0.07663353,0.18212584,0.17944956,0.21619482,0.20764561,0.14207903,0.14982253,9280
0.07319958,0.09698422,0.28858784,0.28099495,0.34362882,0.3290404,0.23484147,0.23258638,9281
0.06948716,0.08373112,0.35072324,0.33053392,0.43651977,0.41447812,0.27352062,0.2585501,9282
0.09526915,0.11928997,0.46612078,0.4519013,0.5885761,0.5482931,0.3300442,0.3446196,9283
0.07769257,0.08735658,0.33432806,0.32154468,0.43210882,0.4110032,0.23703536,0.24311909,9284
0.06838821,0.091187194,0.33888862,0.30146497,0.41779965,0.35719258,0.25790876,0.24470237,9285
0.07578993,0.10693332,0.32824033,0.31838936,0.41531986,0.3760294,0.25107756,0.27585799,9286
0.06968294,0.09812003,0.28429815,0.287848,0.32791844,0.32707056,0.23657615,0.24576731,9287
0.06873979,0.08676185,0.334745,0.3217664,0.4359356,0.42600328,0.23856175,0.233919,9288
0.07165058,0.10647319,0.31592518,0.29694295,0.39438292,0.36576325,0.2447586,0.24504602,9289
0.06946665,0.11110008,0.35965765,0.3516725,0.47684312,0.43626538,0.2582541,0.2782349,9290
0.08459181,0.10364504,0.39709803,0.39101714,0.5156645,0.5022989,0.27069443,0.27460167,9291
0.08681204,0.10057424,0.2400789,0.215643,0.25029367,0.2264488,0.23343292,0.20647709,9292
0.07793273,0.0971007,0.2750024,0.25090134,0.32160547,0.28173587,0.22160618,0.21646495,9293
0.08100848,0.08013973,0.27135605,0.27210394,0.34628582,0.3443057,0.20168822,0.20415878,9294
0.062335778,0.08425631,0.33223668,0.3011107,0.4162894,0.3830942,0.21403837,0.21028948,9295
0.061832137,0.085909456,0.21682552,0.22653909,0.24339855,0.24906656,0.1960187,0.21303594,9296
0.045615636,0.058034062,0.27232105,0.26002985,0.36234084,0.3186404,0.16264844,0.16874626,9297
0.07111171,0.08543117,0.34748572,0.34496528,0.47869715,0.4523813,0.24336767,0.25560984,9298
0.076083474,0.111920275,0.3806223,0.35092062,0.47043982,0.41600305,0.2802804,0.28463215,9299
0.0753646,0.09183231,0.29546908,0.2859419,0.36986807,0.35037288,0.22450045,0.22136597,9300
0.06524764,0.08567345,0.27124396,0.2641739,0.36238784,0.34648392,0.17927958,0.18256716,9301
0.058101095,0.06470318,0.16040114,0.16173308,0.1758391,0.17174336,0.14155978,0.14698887,9302
0.07290623,0.10308938,0.3759487,0.3656874,0.49338865,0.4615839,0.26867494,0.27666903,9303
0.06425748,0.08539836,0.26619488,0.25277448,0.33157825,0.31851497,0.18489996,0.18070857,9304
0.08856434,0.11045779,0.3483251,0.330092,0.41070548,0.38063177,0.28521267,0.2821875,9305
0.08288507,0.09189029,0.3245293,0.30254856,0.3741383,0.3570518,0.262497,0.24558489,9306
0.08381583,0.10642531,0.42381674,0.39064437,0.5314916,0.48599672,0.31729227,0.3052389,9307
0.07229893,0.08174895,0.3328151,0.32973343,0.4597454,0.45360047,0.23183744,0.23837551,9308
0.07780672,0.0900618,0.31091624,0.29014108,0.3901005,0.35887426,0.22546801,0.2244273,9309
0.06342781,0.076618694,0.28146094,0.2932893,0.36188844,0.37299678,0.20002584,0.21217902,9310
0.09024529,0.09114273,0.2986772,0.2520576,0.34394702,0.2913237,0.2350878,0.20803729,9311
0.055039473,0.056143157,0.16994807,0.16378841,0.19532217,0.19759373,0.14333509,0.12994035,9312
0.071052,0.087595396,0.3207522,0.3208433,0.40663877,0.4059267,0.23161462,0.23957817,9313
0.06454172,0.092356265,0.35816902,0.37044635,0.48125392,0.48095876,0.23340443,0.26267633,9314
0.07241515,0.07821662,0.2369332,0.20707576,0.29169327,0.24554284,0.18010454,0.17000537,9315
0.080237724,0.10436176,0.38104874,0.36946753,0.4661314,0.4608466,0.3001092,0.29303035,9316
0.07866147,0.1016662,0.34776103,0.34589168,0.42741483,0.4175724,0.2705149,0.27215153,9317
0.08016167,0.11796655,0.39141208,0.36473483,0.4718612,0.43881077,0.31843942,0.29876605,9318
0.069410734,0.08658159,0.34596926,0.35183358,0.4350379,0.43925372,0.25973025,0.2788685,9319
0.07496394,0.109024845,0.37831527,0.37456435,0.48152122,0.45795926,0.27950782,0.2949535,9320
0.0888123,0.086864434,0.3326748,0.32064965,0.43166107,0.40568414,0.24188502,0.23899774,9321
0.07273056,0.12165131,0.39313957,0.39894015,0.4656323,0.46100274,0.3110176,0.32934022,9322
0.061810665,0.077623025,0.3398606,0.30246243,0.42540044,0.36480814,0.25163874,0.24174985,9323
0.08066052,0.0918289,0.2595915,0.2597163,0.32337508,0.33313566,0.18894877,0.19650891,9324
0.06637558,0.08352135,0.32480124,0.30403498,0.4095007,0.36620814,0.23529842,0.2339695,9325
0.0486582,0.05195006,0.18429084,0.1937389,0.24445963,0.25916332,0.12893729,0.14188471,9326
0.104329824,0.09140494,0.36854035,0.28819144,0.4251325,0.33200687,0.2682506,0.22660322,9327
0.07061264,0.0704202,0.2713451,0.24593668,0.36679986,0.32373863,0.18450771,0.17646131,9328
0.08046395,0.105961956,0.41284028,0.3782377,0.47889394,0.4386921,0.31502387,0.29498798,9329
0.086423986,0.098105915,0.34692246,0.34638578,0.47976494,0.46926755,0.22728905,0.22874093,9330
0.073076434,0.08461217,0.31985644,0.30324733,0.4164497,0.38952547,0.21195897,0.20653927,9331
0.06631035,0.09462856,0.31957668,0.32284093,0.402145,0.3884918,0.2282329,0.2562483,9332
0.08321197,0.10305264,0.39497453,0.39082474,0.48734307,0.50036126,0.28586394,0.27723187,9333
0.071282245,0.08107848,0.27097815,0.2665155,0.35855946,0.3475334,0.20060118,0.19845997,9334
0.07308881,0.09576227,0.32351595,0.3385246,0.42129382,0.40911403,0.23987813,0.27153733,9335
0.07295425,0.09608491,0.35390142,0.30176955,0.46082407,0.37311128,0.2462357,0.23183994,9336
0.07179763,0.09761511,0.33232924,0.31216213,0.4156238,0.3781091,0.24377862,0.24988821,9337
0.058965843,0.078441605,0.19514227,0.20821401,0.22473364,0.23580043,0.15546864,0.17281702,9338
0.05802483,0.06658814,0.19699216,0.18069883,0.24173126,0.21535453,0.14346829,0.13919005,9339
0.070128575,0.08647778,0.31679994,0.30635783,0.38565394,0.3539135,0.23431452,0.24177973,9340
0.07026248,0.07936683,0.21668263,0.21184449,0.24236396,0.23423514,0.18112206,0.18772328,9341
0.077816345,0.09599911,0.24474029,0.23316793,0.2684013,0.25329882,0.22271654,0.21202008,9342
0.06642266,0.1040592,0.3237318,0.32222104,0.39048386,0.37394515,0.24151127,0.25391734,9343
0.07800195,0.104258314,0.31964138,0.30876678,0.37855208,0.34538814,0.25527495,0.26435906,9344
0.0874184,0.089176625,0.288742,0.2758197,0.3186326,0.2973216,0.23687053,0.23740189,9345
0.07951717,0.105853476,0.33354276,0.31833455,0.40110403,0.37478527,0.26295862,0.27010757,9346
0.0870634,0.0984049,0.3206026,0.31969482,0.4067997,0.38408756,0.23636289,0.25629768,9347
0.07538434,0.09368572,0.40136886,0.35866272,0.5012671,0.43729693,0.28785914,0.27655777,9348
0.08388789,0.104993604,0.38138738,0.36781454,0.4654904,0.44123298,0.28398997,0.28985417,9349
0.07637437,0.08416994,0.24610686,0.24968155,0.2980009,0.28661653,0.19228473,0.21526623,9350
0.07009075,0.09480197,0.35145313,0.33311522,0.45402408,0.4038376,0.26132402,0.27271432,9351
0.051849715,0.047588896,0.17517424,0.17121616,0.22215065,0.21912065,0.13197754,0.13188045,9352
0.07398137,0.08189161,0.30723667,0.287549,0.35812387,0.33370408,0.23827231,0.22744937,9353
0.08815334,0.10032487,0.29643795,0.26861748,0.32979473,0.3010697,0.23927744,0.23073713,9354
0.08576773,0.095207304,0.34779546,0.3348361,0.4307498,0.4136274,0.26613894,0.2659759,9355
0.07480545,0.08965574,0.37510803,0.31414095,0.47003978,0.38470098,0.27781254,0.25151867,9356
0.070103996,0.096294366,0.37347165,0.34228012,0.4838043,0.4342126,0.27012157,0.26540914,9357
0.08158453,0.09040311,0.3430194,0.32007313,0.41075835,0.3755778,0.2658373,0.2626982,9358
0.06327445,0.09259742,0.2623977,0.24868672,0.31315497,0.28929922,0.21134825,0.21966358,9359
0.0847229,0.12270506,0.3069672,0.297149,0.3380411,0.32483608,0.2632901,0.2625367,9360
0.067832455,0.08257308,0.35673475,0.32429835,0.46651378,0.42949015,0.24211077,0.22856541,9361
0.061542463,0.09554391,0.32326186,0.327811,0.44355026,0.4352327,0.2171036,0.23098528,9362
0.068927035,0.08719701,0.30717057,0.27780408,0.37634388,0.32837516,0.22369125,0.21862438,9363
0.08430423,0.10181679,0.37626892,0.37449747,0.50932115,0.48876873,0.2496635,0.2740268,9364
0.057001024,0.08206068,0.27880093,0.27578133,0.34227616,0.35403112,0.18580724,0.19002026,9365
0.08677683,0.109391436,0.44585577,0.39573684,0.5299845,0.48222208,0.34402162,0.31033748,9366
0.0840897,0.09583247,0.3332253,0.30704486,0.4214863,0.38131806,0.25366247,0.2483002,9367
0.0691166,0.09218136,0.32848227,0.2890189,0.39216846,0.33267897,0.24886969,0.2374371,9368
0.06919991,0.09193132,0.32804444,0.29795134,0.4338034,0.36526385,0.23410854,0.23592289,9369
0.07622368,0.11366824,0.39176494,0.36748326,0.45216322,0.42536312,0.31468803,0.31141576,9370
0.074839875,0.11976564,0.35290715,0.34108883,0.45741543,0.4438486,0.24350767,0.23997673,9371
0.060162593,0.0750101,0.29559076,0.27234736,0.38237756,0.3480856,0.2024304,0.20105457,9372
0.07966991,0.0949773,0.32853204,0.32128075,0.39753547,0.3696395,0.24601166,0.26509315,9373
0.07122666,0.0844804,0.28026092,0.28387925,0.35890433,0.3517271,0.1929203,0.20952085,9374
0.052946724,0.06223888,0.20921688,0.20108318,0.2686916,0.24934189,0.1314363,0.14433545,9375
0.08642399,0.10167728,0.36666283,0.32486764,0.4471317,0.40021056,0.27529612,0.25735602,9376
0.072971046,0.10257403,0.36648634,0.33713436,0.44131112,0.41481608,0.26158506,0.2541941,9377
0.060277015,0.087911904,0.33110625,0.30032414,0.41797248,0.38225847,0.23514703,0.22079106,9378
0.07539732,0.08001124,0.34030777,0.31148392,0.40882307,0.37391838,0.24606569,0.23399499,9379
0.05894965,0.07314827,0.2595875,0.23882082,0.33758646,0.31938374,0.15047483,0.15339093,9380
0.06069064,0.070115425,0.21750498,0.21127264,0.2553338,0.2544507,0.1655605,0.16089645,9381
0.07580866,0.10095318,0.3382651,0.32366538,0.42538372,0.3949726,0.24679038,0.26361147,9382
0.062288154,0.06778395,0.26936835,0.2591226,0.37740225,0.35204923,0.1523988,0.16069135,9383
0.06952421,0.0871099,0.2765538,0.2950562,0.35392275,0.36135605,0.19111499,0.22706525,9384
0.08219277,0.10725776,0.3651161,0.3603837,0.44329828,0.437999,0.27172276,0.2763986,9385
0.065648556,0.09957243,0.3115794,0.30006364,0.3774584,0.35884428,0.24441728,0.24443302,9386
0.06076604,0.08898823,0.24298868,0.22350724,0.27544424,0.2444863,0.18996993,0.18790634,9387
0.06309592,0.06392756,0.19745629,0.17200544,0.24272105,0.20420805,0.14375576,0.14039695,9388
0.056084752,0.07739627,0.2397767,0.21606989,0.27570137,0.23816884,0.18025345,0.17640276,9389
0.076027706,0.08375383,0.32768014,0.2975443,0.39319456,0.36641577,0.23158371,0.20883214,9390
0.07363553,0.08772838,0.35409406,0.31269008,0.45828542,0.4044532,0.2513489,0.23166104,9391
0.06979023,0.091685206,0.32121864,0.30757588,0.40706372,0.3590632,0.23315641,0.2504024,9392
0.07635429,0.09125014,0.33613557,0.31010386,0.4356011,0.3846873,0.2300708,0.24212687,9393
0.10231382,0.09890931,0.31254786,0.29444498,0.3517771,0.32729456,0.26236737,0.25319216,9394
0.10072611,0.10707481,0.32053012,0.3010375,0.37610814,0.33867437,0.25033697,0.25069726,9395
0.058712255,0.0759363,0.26532564,0.26749727,0.31520712,0.31357664,0.20183413,0.21081614,9396
0.08305861,0.101574145,0.34408256,0.32464287,0.40946072,0.3678159,0.2616934,0.27267224,9397
0.067704484,0.08290232,0.32936823,0.3195008,0.4384524,0.41724724,0.22697422,0.2371089,9398
0.07493533,0.07977128,0.29748634,0.27195442,0.3640358,0.32497275,0.2212348,0.21180694,9399
0.05840745,0.06845218,0.28387815,0.26233226,0.3701847,0.34123296,0.17909813,0.17823341,9400
0.071356095,0.06973212,0.2915226,0.2601015,0.37732366,0.32895413,0.19642553,0.18452714,9401
0.08404601,0.10536717,0.34914476,0.326827,0.43479395,0.3731281,0.27263832,0.2796713,9402
0.06584982,0.0801971,0.29652673,0.28457206,0.36574954,0.34614044,0.21828564,0.21471699,9403
0.07918012,0.11524411,0.32702413,0.30278224,0.3833148,0.33272973,0.2616352,0.27120656,9404
0.07463679,0.09954362,0.32097343,0.28938693,0.40545624,0.36280307,0.23958859,0.23512113,9405
0.067139074,0.075936206,0.31161162,0.2769855,0.4141408,0.3507666,0.20297249,0.20200856,9406
0.07713962,0.10722639,0.3923475,0.365523,0.48597556,0.44027075,0.28334183,0.29421306,9407
0.053805422,0.07001375,0.25515392,0.22522977,0.31716412,0.28233844,0.18469945,0.17893566,9408
0.06739841,0.07979057,0.29945526,0.27141365,0.38484034,0.33583248,0.21735439,0.20896712,9409
0.04948254,0.0631859,0.17750649,0.17011127,0.20180246,0.18064508,0.14396527,0.15099011,9410
0.07476505,0.07706253,0.28132036,0.26537627,0.36720875,0.3376924,0.19857325,0.20230655,9411
0.047802992,0.049099095,0.1897845,0.16873714,0.22204304,0.19611558,0.14443241,0.13438658,9412
0.064248815,0.06493777,0.29096264,0.2612646,0.38691738,0.3450958,0.17667763,0.17922434,9413
0.047210414,0.066792846,0.18358336,0.16034617,0.22417517,0.1880329,0.13610652,0.13360962,9414
0.061466783,0.07509584,0.34847564,0.30179125,0.4747265,0.39806286,0.23565364,0.21671805,9415
0.0682962,0.082985125,0.334603,0.3017028,0.44434333,0.40253177,0.20923504,0.20402244,9416
0.060684968,0.08081229,0.28875282,0.27212825,0.35353386,0.33328146,0.21530294,0.20991905,9417
0.06593843,0.089890346,0.31302175,0.28465912,0.37535992,0.33462045,0.23451677,0.23801339,9418
0.06317942,0.07856255,0.29535276,0.2717778,0.37131825,0.32058218,0.20430274,0.2058734,9419
0.08272967,0.09242312,0.32754907,0.31698102,0.39513642,0.36906287,0.24612434,0.25391704,9420
0.061655175,0.07375775,0.29056543,0.2932614,0.36743122,0.36483604,0.19681808,0.20332937,9421
0.07307601,0.09661041,0.33379456,0.3186587,0.425562,0.39697906,0.23825979,0.23908274,9422
0.07385639,0.09765433,0.34060442,0.31438738,0.41914654,0.3872049,0.25338143,0.2481914,9423
0.065915644,0.08619897,0.33952573,0.31847826,0.41288346,0.39013803,0.22567873,0.21854202,9424
0.063233234,0.08924454,0.2852611,0.28981632,0.33692804,0.34371516,0.20502722,0.22721335,9425
0.067349955,0.08414237,0.29126003,0.28401995,0.3594553,0.33919382,0.21942386,0.2179741,9426
0.09296836,0.11912918,0.39355502,0.37701735,0.46000537,0.4413386,0.3242785,0.2995139,9427
0.054623406,0.08795655,0.2931834,0.26613957,0.3528756,0.32282728,0.224177,0.20323308,9428
0.074475504,0.12174281,0.37244305,0.36277264,0.43614072,0.41164032,0.2991016,0.29729378,9429
0.06743615,0.09192914,0.35874903,0.31815892,0.45265922,0.39324328,0.23848732,0.23664773,9430
0.05933388,0.09755686,0.34752393,0.33992606,0.4303938,0.41227418,0.24748726,0.25027496,9431
0.06631465,0.087948665,0.27550107,0.2707989,0.33498803,0.3295477,0.21628323,0.21659267,9432
0.061957747,0.08360431,0.33986264,0.31464684,0.4236683,0.3862798,0.24336354,0.22926962,9433
0.07683424,0.10168056,0.37967187,0.35650244,0.48230428,0.4152103,0.26320717,0.29042754,9434
0.06831976,0.07633414,0.30155423,0.26921758,0.3831725,0.31832072,0.21636155,0.20966594,9435
0.055489074,0.07315792,0.3131454,0.27070266,0.40588483,0.33655977,0.21160984,0.19343503,9436
0.09692328,0.12829083,0.31710407,0.304508,0.35383764,0.33064002,0.26574764,0.26581895,9437
0.049584292,0.06655212,0.20191133,0.20038767,0.2371572,0.22442234,0.15893766,0.16535233,9438
0.06995478,0.082917556,0.2729509,0.2589761,0.3350228,0.30169913,0.21358995,0.21953413,9439
0.06926444,0.08794291,0.39474356,0.3737979,0.49150687,0.4844052,0.2442008,0.24685264,9440
0.0664067,0.081529856,0.33326197,0.31066513,0.4176229,0.3882973,0.24930711,0.23459773,9441
0.060633082,0.063716516,0.19704266,0.19683827,0.24883059,0.24653062,0.14950901,0.16180417,9442
0.05190114,0.065328345,0.19798994,0.19959204,0.22198221,0.2331692,0.14907397,0.15055208,9443
0.067615464,0.08861881,0.3548025,0.32086608,0.44042572,0.3820488,0.2644218,0.26524773,9444
0.05147187,0.045243878,0.17685662,0.14985551,0.22618885,0.18854333,0.12353784,0.11176038,9445
0.07133905,0.073379315,0.26297528,0.24251465,0.3352107,0.28901803,0.19821845,0.21132556,9446
0.076139405,0.105243936,0.38176206,0.36611184,0.47056055,0.4489212,0.27400607,0.27362645,9447
0.073478766,0.0867033,0.31241256,0.309156,0.3863727,0.3653382,0.21310063,0.23733184,9448
0.068295255,0.07263494,0.3122955,0.28546375,0.40485358,0.3511928,0.21992178,0.22071955,9449
0.07845272,0.11123979,0.3210317,0.2864336,0.42392224,0.34177145,0.23831621,0.24660352,9450
0.06885705,0.09350374,0.33904234,0.2979411,0.42166972,0.361726,0.24083228,0.24027324,9451
0.0743855,0.09805776,0.38461596,0.3499492,0.46629468,0.4232749,0.27446398,0.27001372,9452
0.06541491,0.082395025,0.35708356,0.32740206,0.48420724,0.4468473,0.2051969,0.20176122,9453
0.07420413,0.09406583,0.28729922,0.26741475,0.31984228,0.28356224,0.24153478,0.24012062,9454
0.05524514,0.07292759,0.20455411,0.22380176,0.23902133,0.26823515,0.16065416,0.17569003,9455
0.065768,0.09142421,0.22731395,0.21968332,0.24825568,0.23741761,0.19597611,0.19121185,9456
0.06410942,0.07827285,0.24802157,0.22818574,0.29659164,0.26696754,0.169825,0.16895957,9457
0.06923054,0.079869635,0.28311384,0.27880436,0.33552152,0.33657467,0.20505777,0.2156878,9458
0.06507613,0.0727014,0.3929842,0.33032703,0.50262314,0.43345207,0.2559225,0.23330608,9459
0.0961976,0.092792675,0.34079123,0.331976,0.4223864,0.4070096,0.25423482,0.26067343,9460
0.04797477,0.052808285,0.16740102,0.1551274,0.18969797,0.17383294,0.13477021,0.13562518,9461
0.054648023,0.06769096,0.3339456,0.2964535,0.4208107,0.37194863,0.21491793,0.20371766,9462
0.07561026,0.04397499,0.19025128,0.11969651,0.20983128,0.12814027,0.13517469,0.10471942,9463
0.071078315,0.09436941,0.3403944,0.32289264,0.41504136,0.38862994,0.23048052,0.24626453,9464
0.06841122,0.07650773,0.22061291,0.19813398,0.250678,0.21336529,0.17065421,0.17160332,9465
0.070791215,0.09151203,0.3374197,0.32339114,0.40221015,0.36275792,0.24756154,0.26707813,9466
0.08680193,0.09316423,0.353769,0.3093844,0.4274866,0.38114432,0.24550624,0.22933479,9467
0.08623485,0.09278722,0.33644706,0.32549918,0.42199126,0.389041,0.22649498,0.24690673,9468
0.07934668,0.08171776,0.2967921,0.27602744,0.36801982,0.33265394,0.23184474,0.21980183,9469
0.07506656,0.10387266,0.3735064,0.35097486,0.45123845,0.40773526,0.2517764,0.27273056,9470
0.06433621,0.07189591,0.32594314,0.28980154,0.41076487,0.3831895,0.19635189,0.175298,9471
0.07213534,0.10206697,0.32732397,0.33552462,0.3560917,0.34628183,0.28499508,0.30797547,9472
0.054712404,0.0696889,0.20911923,0.18636873,0.21991336,0.19551018,0.1786259,0.17176831,9473
0.087332636,0.09623412,0.35293084,0.315463,0.4115603,0.35738745,0.25016814,0.25148708,9474
0.06489252,0.08658623,0.24213818,0.21872091,0.28746906,0.24689952,0.19247876,0.18574652,9475
0.06642087,0.078263,0.2985627,0.27394295,0.35640243,0.31735393,0.21942353,0.21530458,9476
0.07707556,0.08867501,0.36006412,0.32320496,0.45438996,0.39649445,0.23594245,0.23713267,9477
0.05169753,0.06128012,0.21030256,0.20186254,0.25739187,0.23661253,0.14479227,0.15226391,9478
0.035849936,0.03811484,0.17968905,0.17037667,0.25164032,0.22581843,0.11247915,0.11451425,9479
0.052917995,0.06494768,0.26967114,0.24640855,0.3375503,0.30207145,0.19914046,0.18252943,9480
0.054639302,0.0764782,0.22495957,0.20985019,0.25602865,0.22928122,0.17885587,0.18282609,9481
0.074673764,0.11865552,0.43795544,0.3878629,0.49706012,0.43237776,0.351191,0.32795438,9482
0.061932273,0.08001241,0.31030527,0.26827323,0.36286464,0.29991096,0.21284318,0.21925724,9483
0.056978583,0.072733745,0.21272306,0.20612511,0.26422104,0.24515304,0.15717947,0.1617631,9484
0.069668286,0.08781269,0.37036484,0.33238256,0.46673593,0.40446687,0.26539493,0.26555884,9485
0.053417664,0.06559367,0.18301737,0.18271732,0.20441906,0.1999509,0.15335791,0.16089147,9486
0.047295213,0.07290155,0.19546907,0.19067325,0.22985952,0.21754417,0.15323326,0.1590807,9487
0.061356604,0.094503365,0.35119316,0.32755673,0.46034393,0.41476068,0.23130736,0.2452795,9488
0.07659386,0.09696533,0.36520332,0.33267197,0.45451075,0.39041516,0.24992165,0.2645256,9489
0.068672314,0.08482112,0.34404302,0.32478523,0.425227,0.4045635,0.23486657,0.23264034,9490
0.07717075,0.10621022,0.39634478,0.36141726,0.47227353,0.42484745,0.29763064,0.28484708,9491
0.06456946,0.09118457,0.35482627,0.3247531,0.48878074,0.4268387,0.2262948,0.24467996,9492
0.076433465,0.09340451,0.40598935,0.3697875,0.45879382,0.4104321,0.28284696,0.28356695,9493
0.06388123,0.08633496,0.31014296,0.27969837,0.3696332,0.31797802,0.22557335,0.22921371,9494
0.07250114,0.0520863,0.17957734,0.10583673,0.18925522,0.11983383,0.12547892,0.081703074,9495
0.051754225,0.061255038,0.17472644,0.17178878,0.19832987,0.19034185,0.14549285,0.14900655,9496
0.056450933,0.06588024,0.23711118,0.2123501,0.27877128,0.2606596,0.1899928,0.1703728,9497
0.052999176,0.083978586,0.36086434,0.34668952,0.4647061,0.4328719,0.2461077,0.24322589,9498
0.065336734,0.08683436,0.38121685,0.327912,0.44339782,0.3978373,0.2679382,0.24159336,9499
0.049447972,0.057361353,0.25010043,0.21128413,0.311343,0.26608655,0.1753286,0.1555588,9500
0.07836812,0.09790522,0.39241415,0.33379963,0.4770623,0.4102973,0.26251817,0.22864456,9501
0.057868116,0.07648303,0.23990183,0.21690385,0.25320202,0.22478096,0.20944114,0.19724391,9502
0.050332796,0.052119173,0.21877754,0.1956282,0.28274345,0.2473267,0.13775161,0.13205525,9503
0.11759551,0.13455777,0.4437732,0.41562495,0.54038846,0.52337044,0.34415233,0.31424206,9504
0.113591254,0.13769266,0.442933,0.4158627,0.54180413,0.5192563,0.34347564,0.3187275,9505
0.11859192,0.16069071,0.42863792,0.42265782,0.5231967,0.5063243,0.34461582,0.34698385,9506
0.115112916,0.15045796,0.44424027,0.43958846,0.5428189,0.52515185,0.35853642,0.35079828,9507
0.11471766,0.14182031,0.4123539,0.40342203,0.505842,0.49757218,0.33016855,0.31539124,9508
0.11506897,0.1580526,0.46757427,0.4580385,0.57265854,0.5512635,0.37210953,0.36585435,9509
0.11290465,0.1419362,0.4087565,0.40515146,0.50365007,0.4886032,0.31935298,0.31891683,9510
0.11001017,0.1338518,0.42708087,0.412924,0.5298984,0.50620663,0.3279841,0.32622534,9511
0.11446075,0.14123406,0.4205335,0.42131376,0.51487654,0.5013562,0.3378961,0.34056357,9512
0.11839907,0.14438747,0.43107963,0.41456503,0.51948404,0.49818236,0.34594584,0.33519247,9513
0.115852,0.1542981,0.45373267,0.4346889,0.5599254,0.5282333,0.35317308,0.34072804,9514
0.1044931,0.13100167,0.41971406,0.39420995,0.5265332,0.48954648,0.32417962,0.2973084,9515
0.1096198,0.14149806,0.42766985,0.42846757,0.527331,0.51909804,0.32628697,0.33382016,9516
0.113580726,0.14334063,0.42304498,0.4167735,0.52224064,0.5130212,0.33165509,0.32494453,9517
0.10665152,0.14655069,0.45117933,0.444343,0.55938274,0.54946214,0.34915906,0.34132224,9518
0.11428968,0.13614671,0.41881394,0.40633553,0.5155451,0.49607038,0.326863,0.31583542,9519
0.13058145,0.14969692,0.47535676,0.4375927,0.5765724,0.5403039,0.37690347,0.34395224,9520
