SequenceID,logFC,logCPM,LR,PValue,FDR,2-fold threshold?,Significant
7882,0.470427684,8.473323409,0.895667056,0.343946196,0.497273367,Not Sig,False
7883,0.399916095,9.224357691,2.206875447,0.137396706,0.265368808,Not Sig,False
7884,0.126740949,8.840954969,0.30561766,0.580381898,0.712434202,Not Sig,False
7885,0.053242863,9.414592223,0.048604582,0.825509441,0.8938537,Not Sig,False
7886,-0.61191556,9.096458056,5.531471122,0.018677395,0.060765089,Not Sig,False
7887,-0.111638672,9.209067341,0.235135127,0.627742077,0.749638015,Not Sig,False
7888,-0.466369332,9.410816593,3.532192362,0.060188154,0.146002877,Not Sig,False
7889,-0.059867433,9.701034158,0.05020214,0.822711907,0.891531427,Not Sig,False
7890,-0.468695725,9.777262566,3.451137869,0.063208241,0.151426807,Not Sig,False
7891,0.452918129,7.658345526,3.45072226,0.063224136,0.151426807,Not Sig,False
7892,-0.417195021,8.31390751,2.965521955,0.085057003,0.187256328,Not Sig,False
7893,-0.033381038,8.653900397,0.021969083,0.882169377,0.928685744,Not Sig,False
7894,-0.665032699,8.793954171,8.401266588,0.003749597,0.01839435,Not Sig,False
7895,0.027671585,9.810227449,0.013195111,0.908548183,0.944734827,Not Sig,False
7896,-0.485925442,9.017141121,4.549452014,0.032929284,0.093511936,Not Sig,False
7897,-0.572175741,8.344290043,6.060774566,0.013821705,0.048917659,Not Sig,False
7898,-0.268327289,8.71294411,1.315693746,0.251366353,0.403679079,Not Sig,False
7899,-0.094589401,9.186391499,0.148433434,0.700036943,0.807017835,Not Sig,False
7900,0.206905629,8.911764253,0.441499875,0.506399417,0.649851352,Not Sig,False
7901,-0.846362565,8.459392397,11.13969707,0.000844997,0.005954301,Not Sig,False
7902,-0.220982411,10.29252676,0.867227402,0.351724026,0.505942055,Not Sig,False
7903,-0.322792339,8.556091602,1.396638596,0.237287191,0.388540315,Not Sig,False
7904,0.086241158,9.033791239,0.126890325,0.7216783,0.822295382,Not Sig,False
7905,0.645065247,10.80202057,7.777259673,0.005290799,0.023843589,Not Sig,False
7906,0.45135352,9.819675668,2.312299847,0.128354014,0.25241104,Not Sig,False
7907,-0.409804436,8.570038263,2.91796368,0.087598346,0.191742733,Not Sig,False
7908,-0.658626757,7.946011541,7.374042558,0.006617201,0.028433194,Not Sig,False
7909,-0.643757246,8.996436906,7.250113467,0.007089653,0.029838726,Not Sig,False
7910,-0.417089826,8.282690021,3.458395574,0.062931351,0.151044109,Not Sig,False
7911,1.708764009,9.520724232,53.81404979,2.20391E-13,2.46188E-11,Up,False
7912,-0.328065317,8.989232112,2.089445494,0.148319897,0.279606359,Not Sig,False
7913,0.872649974,8.799372988,14.63902926,0.00013019,0.001369007,Not Sig,False
7914,-0.573022079,8.75728946,5.546879626,0.018513663,0.060446623,Not Sig,False
7915,-0.1968977,8.385937599,0.73048396,0.392726363,0.547135032,Not Sig,False
7916,-0.694805148,8.738180476,8.475464101,0.003599685,0.017867111,Not Sig,False
7917,-0.731030184,8.48114604,9.931960808,0.001624334,0.009726021,Not Sig,False
7918,-0.081256704,9.355503384,0.126965352,0.721599452,0.822295382,Not Sig,False
7919,-0.533885377,9.155992899,4.842749391,0.027762598,0.08171678,Not Sig,False
7920,-0.5337608,7.90606838,5.154245818,0.023189604,0.071499531,Not Sig,False
7921,-0.598517987,9.536967291,6.948424398,0.008389309,0.033825296,Not Sig,False
7922,-0.30739603,9.044483197,1.32063422,0.25047826,0.402632428,Not Sig,False
7923,-0.161745523,8.342443049,0.417441077,0.518216667,0.659284609,Not Sig,False
7924,-0.513448319,8.577086544,3.341295174,0.067561409,0.158581964,Not Sig,False
7925,-0.569510081,9.038956804,5.187673169,0.022747653,0.070391693,Not Sig,False
7926,-0.705115059,6.953625765,6.263083556,0.012327945,0.044825302,Not Sig,False
7927,-0.356178057,9.376727064,2.461932754,0.116635186,0.236322379,Not Sig,False
7928,0.748233983,8.650505914,10.61962511,0.001118937,0.007358203,Not Sig,False
7929,-0.534290375,8.074924362,2.99418191,0.083564109,0.184861838,Not Sig,False
7930,-0.461997652,8.466772278,4.376515324,0.036437418,0.101063632,Not Sig,False
7931,-0.022497135,8.509384477,0.009162598,0.923741798,0.954133023,Not Sig,False
7932,-0.297641704,9.344817108,1.258481265,0.261938762,0.415855248,Not Sig,False
7933,-0.345218351,10.43192348,2.064653704,0.15074917,0.282898607,Not Sig,False
7934,-0.497985154,8.403134162,4.644600667,0.031151384,0.089487998,Not Sig,False
7935,-0.221948954,8.187381567,0.94816859,0.330185905,0.483742584,Not Sig,False
7936,-0.097218738,7.233350742,0.140928908,0.707359293,0.811712062,Not Sig,False
7937,-0.716996768,8.231394998,8.506177015,0.003539429,0.017668622,Not Sig,False
7938,-0.387134316,8.735760506,3.046436085,0.080914522,0.180771001,Not Sig,False
7939,0.003700027,10.19013398,0.000286005,0.986507081,0.992332336,Not Sig,False
7940,-0.197644245,11.73965074,0.660932641,0.416230879,0.571315584,Not Sig,False
7941,-0.473553022,8.854650701,3.211615824,0.073117243,0.168488635,Not Sig,False
7942,-0.035432892,7.470665108,0.018656497,0.89135584,0.934521065,Not Sig,False
7943,-0.856563207,8.109740705,11.09276888,0.00086665,0.006050566,Not Sig,False
7944,-0.149730512,7.68297854,0.390101375,0.53224612,0.671383392,Not Sig,False
7945,-0.44776428,8.731561918,3.48427868,0.061954356,0.149701058,Not Sig,False
7946,-1.808138158,9.857248902,52.85358658,3.59362E-13,3.71014E-11,Down,False
7947,-0.224338878,7.317735227,0.953155609,0.328917363,0.482522779,Not Sig,False
7948,-0.375445366,8.929844428,2.467116216,0.116251038,0.235754337,Not Sig,False
7949,-0.943150503,6.954673071,14.42778233,0.000145638,0.001505693,Not Sig,False
7950,-0.247508508,9.037844402,0.571739254,0.44956861,0.60101246,Not Sig,False
7951,-0.612879065,8.023424888,7.056434853,0.007898102,0.032322924,Not Sig,False
7952,-0.354580236,9.811686039,2.51831864,0.112530511,0.230334305,Not Sig,False
7953,-0.622182352,7.624507224,5.442534507,0.019652133,0.063016299,Not Sig,False
7954,-0.304078598,6.557823569,1.434101793,0.231096188,0.38272859,Not Sig,False
7955,-0.430622447,8.742162954,3.544101018,0.059757541,0.145313628,Not Sig,False
7956,-0.474127179,8.229304156,4.001703107,0.045454312,0.118170806,Not Sig,False
7957,-0.56326153,8.583608669,5.646300507,0.017492238,0.058199271,Not Sig,False
7958,-0.401842698,7.109049594,2.840769614,0.091900188,0.197654323,Not Sig,False
7959,-0.603636151,9.213696184,6.644104892,0.009948445,0.038320352,Not Sig,False
7960,-0.815770643,8.618299605,9.058352056,0.002614976,0.013997206,Not Sig,False
7961,0.052028317,7.046686935,0.028738776,0.865383593,0.919638772,Not Sig,False
7962,0.332819611,7.364759773,1.178793243,0.277601804,0.433152895,Not Sig,False
7963,-0.396601191,8.79032829,2.393480469,0.12184209,0.24363565,Not Sig,False
7964,-0.569981006,8.975732916,5.999096905,0.014313203,0.050221507,Not Sig,False
7965,-0.271631589,8.114040811,1.403933301,0.236066116,0.387416791,Not Sig,False
7966,0.278258518,9.084243988,1.438608577,0.230364636,0.381963858,Not Sig,False
7967,-0.249169007,9.213978444,1.136768659,0.286336163,0.441924035,Not Sig,False
7968,-0.886656431,7.835648501,12.0588228,0.000515478,0.004084267,Not Sig,False
7969,-0.454066692,9.528732374,2.639135485,0.104260265,0.216726493,Not Sig,False
7970,-0.562929161,8.187625557,4.791650047,0.028598018,0.08366977,Not Sig,False
7971,-1.025401023,9.151150505,13.68102831,0.000216632,0.002059057,Down,False
7972,-0.225433011,9.974384962,0.902703186,0.34205792,0.495489513,Not Sig,False
7973,-0.579126489,8.411577745,6.764626875,0.009298236,0.036489039,Not Sig,False
7974,-0.153802872,6.262982885,0.434187897,0.509941134,0.653269202,Not Sig,False
7975,0.155237128,9.205497876,0.47517812,0.490614587,0.637467183,Not Sig,False
7976,-0.325268552,7.780503647,1.907470504,0.16724451,0.303671363,Not Sig,False
7977,-0.473340413,8.887403848,3.253924276,0.071252676,0.165416499,Not Sig,False
7978,-0.595620864,9.557166218,6.075630708,0.013705935,0.048667141,Not Sig,False
7979,0.106711668,7.604721615,0.220756353,0.638464219,0.757398187,Not Sig,False
7980,-0.189469625,8.745050179,0.657715652,0.417367564,0.572221848,Not Sig,False
7981,-0.122671411,10.01986821,0.249340664,0.617539719,0.741315544,Not Sig,False
7982,-0.515659399,10.01887749,4.767692397,0.02899867,0.084551534,Not Sig,False
7983,-0.479307498,9.832087324,4.470022537,0.034494537,0.096886139,Not Sig,False
7984,-0.585257643,8.048924913,5.327890857,0.020986767,0.066144234,Not Sig,False
7985,0.317238219,8.336350666,1.958833755,0.161638101,0.296394516,Not Sig,False
7986,-0.335561175,8.815431643,2.183899121,0.139460749,0.268173389,Not Sig,False
7987,-0.38082105,8.279822959,2.547779765,0.110449369,0.226665361,Not Sig,False
7988,-0.451334906,8.172448132,3.121045364,0.077287187,0.175019905,Not Sig,False
7989,-0.236012219,8.684061967,0.997684025,0.317871556,0.472301958,Not Sig,False
7990,-0.346289116,7.839748942,0.96414576,0.326144562,0.480643564,Not Sig,False
7991,-0.41185906,7.142163415,3.291174104,0.069653198,0.162262186,Not Sig,False
7992,0.401880559,8.044361074,2.367619411,0.123875828,0.246449604,Not Sig,False
7993,-0.00388687,9.15927323,0.000212617,0.988366158,0.993301197,Not Sig,False
7994,-0.051081493,4.728476024,0.031680147,0.858731475,0.914709438,Not Sig,False
7995,1.483934707,4.145990021,14.82817406,0.000117763,0.001259713,Up,False
7996,-0.206302462,9.300467898,0.771541489,0.379740602,0.533186166,Not Sig,False
7997,-0.627488345,8.452637063,7.145247489,0.00751629,0.031229269,Not Sig,False
7998,1.066791438,7.153809145,15.49464966,8.27391E-05,0.000962089,Up,False
7999,-0.587358393,4.455054797,3.184938113,0.074319812,0.170625066,Not Sig,False
8000,-0.010172521,3.986280758,0.001060865,0.97401676,0.983689077,Not Sig,False
8001,-1.38826E-05,6.748451653,3.93392E-09,0.999949956,0.999949956,Not Sig,False
8002,0.009294943,5.875965051,0.001490645,0.969202228,0.981648405,Not Sig,False
8003,0.113484723,4.169308296,0.12784803,0.720673793,0.821732133,Not Sig,False
8004,0.002336926,5.033942008,6.01835E-05,0.99381023,0.996442452,Not Sig,False
8005,-0.126204857,7.18578255,0.279934937,0.596743864,0.727538503,Not Sig,False
8006,-0.036045353,6.351059189,0.022310266,0.88126467,0.928120164,Not Sig,False
8007,0.350267418,4.983085996,1.462871883,0.226473726,0.377770372,Not Sig,False
8008,-0.430369715,4.748618967,2.020697115,0.155167891,0.288647013,Not Sig,False
8009,1.887022799,4.785886251,31.4859359,2.0089E-08,6.87872E-07,Up,False
8010,-0.340554354,3.276746459,0.996078012,0.318261379,0.472778076,Not Sig,False
8011,0.192336406,6.87866553,0.650607744,0.419895479,0.574463768,Not Sig,False
8012,-0.090202732,7.425677605,0.155043175,0.693761767,0.802187796,Not Sig,False
8013,-0.09529931,5.689417442,0.146076071,0.702313768,0.808645829,Not Sig,False
8014,0.386391937,4.588522131,1.087328444,0.297063898,0.452271732,Not Sig,False
8015,0.706517268,7.034788569,7.009192301,0.008109226,0.032949471,Not Sig,False
8016,0.255483843,4.378485259,0.510286064,0.475015047,0.623388459,Not Sig,False
8017,1.945482268,3.58362064,24.51907714,7.35777E-07,1.65465E-05,Up,False
8018,0.350340841,7.228819264,2.339865059,0.126100477,0.249251569,Not Sig,False
8019,-0.433522067,7.125667689,3.648433054,0.056121989,0.138459355,Not Sig,False
8020,0.481856497,4.873601257,2.055102429,0.151697053,0.284207786,Not Sig,False
8022,0.803682964,4.026136567,3.876296158,0.048972482,0.124933917,Not Sig,False
8023,-0.605184043,6.414578781,6.242432798,0.012472503,0.045254333,Not Sig,False
8024,0.430096385,5.310106308,2.732970371,0.098296312,0.207301476,Not Sig,False
8025,-0.466058668,4.606066852,2.707132546,0.099900415,0.209840144,Not Sig,False
8026,0.036121502,5.027321698,0.016577448,0.897552748,0.938169109,Not Sig,False
8027,1.206713832,4.562345177,12.01200784,0.000528589,0.004168755,Up,False
8029,0.183342577,5.567984189,0.493009007,0.482588117,0.630799046,Not Sig,False
8030,0.232036508,4.907545221,0.552161663,0.457435783,0.607004367,Not Sig,False
8031,-0.033552793,5.368661287,0.016279024,0.898474015,0.938700083,Not Sig,False
8032,0.172059943,4.816603509,0.34790253,0.555302865,0.691490081,Not Sig,False
8033,0.571061763,5.107613361,3.901191222,0.048251883,0.123372733,Not Sig,False
8034,0.642035021,4.968297084,4.751464414,0.029273372,0.085206646,Not Sig,False
8035,1.090293142,6.218276568,11.90331285,0.000560342,0.004358642,Up,False
8036,0.599548849,4.221318642,2.216631681,0.136530644,0.264249275,Not Sig,False
8037,0.054918154,3.323675816,0.019148213,0.889942418,0.933651676,Not Sig,False
8038,-0.039960378,5.471328601,0.020147845,0.887124946,0.932274735,Not Sig,False
8039,-0.042339583,5.850297364,0.02987616,0.862771522,0.918151672,Not Sig,False
8040,1.242635004,6.269094251,19.95718638,7.91957E-06,0.000128792,Up,False
8041,1.050329726,4.550240926,5.402423815,0.020108806,0.063968911,Not Sig,False
8042,-0.177077768,5.383705291,0.441436962,0.506429709,0.649851352,Not Sig,False
8043,0.114419021,4.529563537,0.100847674,0.750814754,0.84311993,Not Sig,False
8044,0.456166146,4.592033707,1.960833168,0.161424241,0.296110713,Not Sig,False
8045,0.267649409,3.434904081,0.541520207,0.461803385,0.611930363,Not Sig,False
8046,1.704142871,5.708784822,11.58454149,0.000665023,0.004957843,Up,False
8047,0.312161849,6.118683445,1.670356945,0.196210731,0.340198454,Not Sig,False
8048,1.136441302,4.587416344,11.98200347,0.000537168,0.00421204,Up,False
8049,0.360423471,3.481800096,1.087212922,0.297089561,0.452271732,Not Sig,False
8050,0.402108088,3.533652541,1.132401346,0.287263706,0.442653753,Not Sig,False
8052,0.123784172,6.707051517,0.284493098,0.59377129,0.724952082,Not Sig,False
8053,0.814556702,7.516832472,11.51197305,0.000691493,0.005093877,Not Sig,False
8054,-0.297293643,4.159174859,0.792841513,0.373242295,0.52730237,Not Sig,False
8055,0.217377114,4.097820623,0.410455762,0.521738269,0.662354747,Not Sig,False
8056,0.491592492,5.164424646,2.400296623,0.121312246,0.243174994,Not Sig,False
8057,0.221319372,5.435922987,0.418832793,0.517520033,0.658593458,Not Sig,False
8058,-0.330476915,6.924530094,1.706024758,0.191501951,0.334687045,Not Sig,False
8059,0.670044224,7.314781944,6.326947161,0.011891685,0.043815403,Not Sig,False
8060,-0.243006086,4.847069854,0.620789525,0.430754045,0.583646463,Not Sig,False
8061,0.088834457,6.03179801,0.136512877,0.711772593,0.81581471,Not Sig,False
8062,0.698783248,7.209360467,6.612580924,0.01012608,0.038785333,Not Sig,False
8063,0.481037743,5.460626695,2.867835673,0.09036632,0.195397771,Not Sig,False
8066,1.34990309,7.813813414,22.28095365,2.35531E-06,4.57313E-05,Up,False
8067,1.002947844,5.747919486,11.51279609,0.000691187,0.005093877,Up,False
8068,0.472763841,7.855479471,3.285400683,0.069898565,0.162778135,Not Sig,False
8069,0.535926957,3.456791099,2.148761006,0.142684994,0.272340489,Not Sig,False
8070,0.639039421,3.851391704,3.396593795,0.065331197,0.154691186,Not Sig,False
8071,0.541845509,7.689852017,5.126436087,0.023564064,0.072326817,Not Sig,False
8072,1.466658994,6.073586956,25.53817083,4.33717E-07,1.03804E-05,Up,False
8073,1.06794918,6.284132534,11.98771881,0.000535523,0.004208828,Up,False
8074,0.833276613,7.982036431,11.60303122,0.000658444,0.004930361,Not Sig,False
8076,0.370645217,4.504581581,1.139768533,0.285701243,0.441243941,Not Sig,False
8077,0.904540966,5.894777729,10.9006313,0.000961315,0.0065504,Not Sig,False
8078,0.557334184,6.436588786,4.655790347,0.030948982,0.089094364,Not Sig,False
8079,1.892515448,3.603222182,24.49824676,7.43775E-07,1.66713E-05,Up,False
8080,1.425213527,7.51381917,31.83109268,1.68179E-08,5.90706E-07,Up,False
8081,0.747638521,8.130338975,10.45395096,0.001223874,0.007942359,Not Sig,False
8082,0.322054327,3.903785038,1.113397177,0.291344668,0.44661925,Not Sig,False
8084,0.526918252,4.633608147,1.424440464,0.232673905,0.383686051,Not Sig,False
8085,0.768045697,5.411366565,7.448435806,0.00634916,0.027503609,Not Sig,False
8086,0.773842039,9.460793643,11.44871488,0.000715435,0.005236274,Not Sig,False
8087,0.660986036,6.774114099,5.519197068,0.01880889,0.060980324,Not Sig,False
8088,1.780371882,5.379960315,29.73475115,4.95388E-08,1.54136E-06,Up,False
8089,1.055829543,7.437252968,20.36654793,6.39378E-06,0.000107045,Up,False
8090,0.128346615,7.971937359,0.30633692,0.579936745,0.712144346,Not Sig,False
8091,0.697292298,8.826032055,6.223370763,0.012607486,0.045646871,Not Sig,False
8092,0.542658347,8.484155827,5.512981076,0.018875848,0.061044151,Not Sig,False
8093,0.724227237,3.073042208,4.952094774,0.026059075,0.077880061,Not Sig,False
8094,-0.013693298,7.888400499,0.003741293,0.95122692,0.971326275,Not Sig,False
8095,0.395950225,7.37982332,2.391941981,0.121962037,0.243709478,Not Sig,False
8096,0.807560016,5.998595059,9.659840012,0.0018834,0.010950076,Not Sig,False
8097,-0.135340822,6.218964377,0.345218812,0.556832204,0.692255909,Not Sig,False
8098,0.400373603,3.493606475,1.303516939,0.253571812,0.406263421,Not Sig,False
8099,1.287994322,6.067635575,13.98267721,0.000184503,0.001808923,Up,False
8100,1.041508542,2.819930534,7.747944425,0.005377371,0.024122059,Up,False
8102,0.227007053,4.295121057,0.459283662,0.497958945,0.643484212,Not Sig,False
8103,0.783125539,9.053974816,9.717059088,0.001825654,0.010687292,Not Sig,False
8104,0.274368693,6.373572804,1.247411882,0.26404737,0.418034103,Not Sig,False
8107,0.896175534,2.561526151,5.577979305,0.018187696,0.059809715,Not Sig,False
8109,0.299556898,2.989016279,0.59074863,0.442129774,0.594567255,Not Sig,False
8112,0.29003069,2.812260762,0.633449576,0.426092803,0.579173421,Not Sig,False
8113,-0.270430791,4.420170501,0.635888254,0.425203654,0.578195509,Not Sig,False
8116,1.732613,4.611229023,13.52493498,0.000235415,0.002221823,Up,False
8120,0.315611315,4.369877408,1.073578657,0.300138509,0.454981935,Not Sig,False
8122,0.016463425,2.596876281,0.002294107,0.961798464,0.97801742,Not Sig,False
8125,0.198630894,5.305075875,0.589061398,0.4427823,0.595092424,Not Sig,False
8127,0.528913427,3.70905301,2.140468056,0.143458116,0.272991311,Not Sig,False
8137,0.53085168,2.941250543,2.36546191,0.124047191,0.246502642,Not Sig,False
8138,0.251750746,3.166560695,0.415664222,0.519108481,0.660172674,Not Sig,False
8141,0.970778138,3.24549338,6.270443691,0.01227684,0.0447198,Not Sig,False
8146,0.944456623,4.725423826,8.082659948,0.00446908,0.020929424,Not Sig,False
8147,0.882125648,5.030694684,8.444537518,0.003661415,0.018118289,Not Sig,False
8148,0.216660238,5.871406474,0.610844967,0.434469843,0.587396331,Not Sig,False
